"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status"
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2019",748844.76,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2019",15126.368,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2019",74637.286,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2019",13949.576,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2019",31711.22,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2019",73785.364,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2019",96142.549,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2019",49888.521,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2019",393603.871,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2018",751996.991,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2018",15027.468,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2018",73342.527,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2018",13643.918,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2018",31463.429,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2018",73388.088,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2018",96824.267,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2018",49680.41,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2018",398626.88,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2017",752942.202,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2017",14870.318,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2017",71838.326,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2017",13302.656,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2017",31088.281,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2017",72803.379,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2017",96990.137,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2017",49262.504,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2017",402786.595,
"CHN","XA:2070","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2016",754056.302,
