"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2020",19489.551,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2020",782.715,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2020",3881.695,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2020",2279.122,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2020",2053.806,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2020",3977.445,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2020",2175.499,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2020",1539.847,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2020",2799.421,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2019",20087.261,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2019",793.012,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2019",3649.393,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2019",2309.783,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2019",2113.834,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2019",4462.691,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2019",2228.473,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2019",1489.957,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2019",3040.119,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2018",19627.831,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2018",835.159,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2018",3522.292,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2018",2319.821,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2018",2061.242,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2018",4187.726,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2018",2186.846,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2018",1525.146,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2018",2989.598,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2017",19182.16,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2017",789.623,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2017",3498.374,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2017",2174.811,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2017",1922.784,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2017",4142.587,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2017",2184.704,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2017",1450.852,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2017",3018.425,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2016",18637.103,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2016",735.533,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2016",3294.233,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2016",2149.242,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2016",1974.804,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2016",4123.527,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2016",2101.449,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2016",1378.552,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2016",2879.764,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2015",18132.055,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2015",827.886,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2015",3179.926,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2015",2069.478,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2015",1823.336,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2015",4168.736,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2015",2044.333,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2015",1345.873,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2015",2672.486,"A"
