"ref_area","source","indicator","sex","classif1","classif2","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_MAN","INS_SECTOR_TOTAL","2023",2166.458,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_MAN","INS_SECTOR_PUB","2023",,"U",,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_MAN","INS_SECTOR_PRI","2023",2166.058,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_CON","INS_SECTOR_TOTAL","2023",1575.556,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_CON","INS_SECTOR_PUB","2023",5.907,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_CON","INS_SECTOR_PRI","2023",1569.648,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_MEL","INS_SECTOR_TOTAL","2023",345.463,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_MEL","INS_SECTOR_PUB","2023",38.883,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_MEL","INS_SECTOR_PRI","2023",306.58,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_MKT","INS_SECTOR_TOTAL","2023",6535.245,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_MKT","INS_SECTOR_PUB","2023",89.299,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_MKT","INS_SECTOR_PRI","2023",6445.946,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_PUB","INS_SECTOR_TOTAL","2023",3338.36,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_PUB","INS_SECTOR_PUB","2023",1969.939,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_PUB","INS_SECTOR_PRI","2023",1368.421,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_X","INS_SECTOR_TOTAL","2023",126.374,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_X","INS_SECTOR_PUB","2023",5.206,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_AGGREGATE_X","INS_SECTOR_PRI","2023",121.168,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_TOTAL","INS_SECTOR_TOTAL","2023",14014.94,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_TOTAL","INS_SECTOR_PUB","2023",3638.34,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_TOTAL","INS_SECTOR_PRI","2023",10376.601,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_AGR","INS_SECTOR_TOTAL","2023",223.837,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_AGR","INS_SECTOR_PUB","2023",1.922,"U",,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_AGR","INS_SECTOR_PRI","2023",221.916,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_MAN","INS_SECTOR_TOTAL","2023",1004.125,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_MAN","INS_SECTOR_PUB","2023",2.101,"U",,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_MAN","INS_SECTOR_PRI","2023",1002.023,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_CON","INS_SECTOR_TOTAL","2023",236.769,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_CON","INS_SECTOR_PUB","2023",8.476,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_CON","INS_SECTOR_PRI","2023",228.293,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_MEL","INS_SECTOR_TOTAL","2023",125.593,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_MEL","INS_SECTOR_PUB","2023",16.766,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_MEL","INS_SECTOR_PRI","2023",108.827,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_MKT","INS_SECTOR_TOTAL","2023",5248.019,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_MKT","INS_SECTOR_PUB","2023",86.77,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_MKT","INS_SECTOR_PRI","2023",5161.249,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_PUB","INS_SECTOR_TOTAL","2023",7052.921,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_PUB","INS_SECTOR_PUB","2023",3517.496,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_PUB","INS_SECTOR_PRI","2023",3535.425,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_X","INS_SECTOR_TOTAL","2023",123.676,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_X","INS_SECTOR_PUB","2023",4.808,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_F","ECO_AGGREGATE_X","INS_SECTOR_PRI","2023",118.868,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_TOTAL","INS_SECTOR_TOTAL","2023",28588.583,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_TOTAL","INS_SECTOR_PUB","2023",5751.884,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_TOTAL","INS_SECTOR_PRI","2023",22836.699,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_A","INS_SECTOR_TOTAL","2023",710.025,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_A","INS_SECTOR_PUB","2023",5.831,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_A","INS_SECTOR_PRI","2023",704.194,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_B","INS_SECTOR_TOTAL","2023",34.933,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_B","INS_SECTOR_PRI","2023",34.933,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_C","INS_SECTOR_TOTAL","2023",3170.583,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_C","INS_SECTOR_PUB","2023",2.501,"U",,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_C","INS_SECTOR_PRI","2023",3168.082,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_D","INS_SECTOR_TOTAL","2023",216.947,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_D","INS_SECTOR_PUB","2023",5.146,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_D","INS_SECTOR_PRI","2023",211.801,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_E","INS_SECTOR_TOTAL","2023",219.176,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_E","INS_SECTOR_PUB","2023",50.504,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_E","INS_SECTOR_PRI","2023",168.673,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_F","INS_SECTOR_TOTAL","2023",1812.325,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_F","INS_SECTOR_PUB","2023",14.384,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_F","INS_SECTOR_PRI","2023",1797.941,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_G","INS_SECTOR_TOTAL","2023",3613.579,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_G","INS_SECTOR_PUB","2023",3.507,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_G","INS_SECTOR_PRI","2023",3610.072,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_H","INS_SECTOR_TOTAL","2023",1445.662,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_H","INS_SECTOR_PUB","2023",17.901,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_H","INS_SECTOR_PRI","2023",1427.76,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_I","INS_SECTOR_TOTAL","2023",1169.363,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_I","INS_SECTOR_PUB","2023",35.132,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_I","INS_SECTOR_PRI","2023",1134.231,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_J","INS_SECTOR_TOTAL","2023",1013.51,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_J","INS_SECTOR_PUB","2023",4.302,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_J","INS_SECTOR_PRI","2023",1009.208,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_K","INS_SECTOR_TOTAL","2023",941.891,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_K","INS_SECTOR_PUB","2023",21.98,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_K","INS_SECTOR_PRI","2023",919.911,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_L","INS_SECTOR_TOTAL","2023",356.369,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_L","INS_SECTOR_PUB","2023",2.144,"U",,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_L","INS_SECTOR_PRI","2023",354.225,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_M","INS_SECTOR_TOTAL","2023",1956.561,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_M","INS_SECTOR_PUB","2023",82.292,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_M","INS_SECTOR_PRI","2023",1874.268,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_N","INS_SECTOR_TOTAL","2023",1286.33,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_N","INS_SECTOR_PUB","2023",8.811,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_N","INS_SECTOR_PRI","2023",1277.52,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_O","INS_SECTOR_TOTAL","2023",2417.584,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_O","INS_SECTOR_PUB","2023",2102.506,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_O","INS_SECTOR_PRI","2023",315.077,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_P","INS_SECTOR_TOTAL","2023",2257,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_P","INS_SECTOR_PUB","2023",1858.189,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_P","INS_SECTOR_PRI","2023",398.811,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_Q","INS_SECTOR_TOTAL","2023",4077.764,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_Q","INS_SECTOR_PUB","2023",1425.511,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_Q","INS_SECTOR_PRI","2023",2652.254,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_R","INS_SECTOR_TOTAL","2023",584.654,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_R","INS_SECTOR_PUB","2023",81.658,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_R","INS_SECTOR_PRI","2023",502.996,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_S","INS_SECTOR_TOTAL","2023",765.597,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_S","INS_SECTOR_PUB","2023",15.571,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_S","INS_SECTOR_PRI","2023",750.026,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_T","INS_SECTOR_TOTAL","2023",269.662,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_T","INS_SECTOR_PUB","2023",3.208,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_T","INS_SECTOR_PRI","2023",266.454,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_U","INS_SECTOR_TOTAL","2023",19.019,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_U","INS_SECTOR_PUB","2023",0.791,"U",,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_U","INS_SECTOR_PRI","2023",18.228,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_X","INS_SECTOR_TOTAL","2023",250.05,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_X","INS_SECTOR_PUB","2023",10.014,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_T","ECO_ISIC4_X","INS_SECTOR_PRI","2023",240.035,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_TOTAL","INS_SECTOR_TOTAL","2023",14573.642,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_TOTAL","INS_SECTOR_PUB","2023",2113.544,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_TOTAL","INS_SECTOR_PRI","2023",12460.099,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_A","INS_SECTOR_TOTAL","2023",486.187,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_A","INS_SECTOR_PUB","2023",3.91,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_A","INS_SECTOR_PRI","2023",482.278,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_B","INS_SECTOR_TOTAL","2023",28.799,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_B","INS_SECTOR_PRI","2023",28.799,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_C","INS_SECTOR_TOTAL","2023",2166.458,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_C","INS_SECTOR_PUB","2023",,"U",,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_C","INS_SECTOR_PRI","2023",2166.058,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_D","INS_SECTOR_TOTAL","2023",152.001,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_D","INS_SECTOR_PUB","2023",2.595,"U",,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_D","INS_SECTOR_PRI","2023",149.406,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_E","INS_SECTOR_TOTAL","2023",164.663,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_E","INS_SECTOR_PUB","2023",36.288,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_E","INS_SECTOR_PRI","2023",128.375,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_F","INS_SECTOR_TOTAL","2023",1575.556,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_F","INS_SECTOR_PUB","2023",5.907,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_F","INS_SECTOR_PRI","2023",1569.648,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_G","INS_SECTOR_TOTAL","2023",1929.314,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_G","INS_SECTOR_PUB","2023",1.65,"U",,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_G","INS_SECTOR_PRI","2023",1927.664,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_H","INS_SECTOR_TOTAL","2023",1063.803,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_H","INS_SECTOR_PUB","2023",10.153,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_H","INS_SECTOR_PRI","2023",1053.65,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_I","INS_SECTOR_TOTAL","2023",632.2,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_I","INS_SECTOR_PUB","2023",17.778,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_I","INS_SECTOR_PRI","2023",614.422,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_J","INS_SECTOR_TOTAL","2023",693.503,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_J","INS_SECTOR_PUB","2023",1.872,"U",,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_J","INS_SECTOR_PRI","2023",691.631,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_K","INS_SECTOR_TOTAL","2023",407.288,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_K","INS_SECTOR_PUB","2023",6.108,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_K","INS_SECTOR_PRI","2023",401.18,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_L","INS_SECTOR_TOTAL","2023",159.521,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_L","INS_SECTOR_PUB","2023",0.952,"U",,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_L","INS_SECTOR_PRI","2023",158.569,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_M","INS_SECTOR_TOTAL","2023",974.912,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_M","INS_SECTOR_PUB","2023",45.18,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_M","INS_SECTOR_PRI","2023",929.731,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_N","INS_SECTOR_TOTAL","2023",674.704,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_N","INS_SECTOR_PUB","2023",5.605,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_N","INS_SECTOR_PRI","2023",669.099,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_O","INS_SECTOR_TOTAL","2023",1186.755,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_O","INS_SECTOR_PUB","2023",1073.29,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_O","INS_SECTOR_PRI","2023",113.465,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_P","INS_SECTOR_TOTAL","2023",723.28,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_P","INS_SECTOR_PUB","2023",560.819,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_P","INS_SECTOR_PRI","2023",162.461,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_Q","INS_SECTOR_TOTAL","2023",844.921,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_Q","INS_SECTOR_PUB","2023",294.404,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_Q","INS_SECTOR_PRI","2023",550.518,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_R","INS_SECTOR_TOTAL","2023",295.594,,,,"R1:3513"
"FRA","BA:148","EMP_TEMP_SEX_ECO_INS_NB","SEX_M","ECO_ISIC4_R","INS_SECTOR_PUB","2023",34.549,,,,"R1:3513"
