"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2024",294.058,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2024",2430.496,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2024",1076.16,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2024",1446.702,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2024",2659.099,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2024",174.07,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2024",231.279,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_96","2024",1615.496,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2023",21018.19,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2023",941.764,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2023",4057.079,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2023",2639.306,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2023",2135.006,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2023",4391.399,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2023",2249.164,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2023",1679.859,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2023",2924.614,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2023",11335.619,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2023",614.581,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2023",1726.976,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2023",1634.786,
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2023",710.5,"A"
"ESP","XA:2028","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2023",1724.835,"A"
