"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2020",238.481,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_96","2020",180.208,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2020",2363.09,
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2020",134.218,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2020",880.385,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2020",413.151,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2020",171.462,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2020",565.709,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2020",36.381,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2020",37.703,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_96","2020",124.081,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2019",5085.454,
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2019",319.238,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2019",1518.523,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2019",938.737,
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2019",306.225,"A"
"SWE","XA:2140","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2019",923.58,"A"
