"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status"
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2020",16297.816,"A"
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2019",166451.096,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2019",18829.193,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2019",37313.793,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2019",28626.053,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2019",14819.606,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2019",25116.479,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2019",14589.336,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2019",9701.665,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2019",17454.968,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2018",163682.896,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2018",18005.974,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2018",36334.167,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2018",28075.241,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2018",14507.09,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2018",25139.231,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2018",14832.136,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2018",9742.344,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2018",17046.715,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2017",161099.252,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2017",17493.55,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2017",35353.934,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2017",27697.67,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2017",14657.419,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2017",24911.257,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2017",14666.544,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2017",9616.068,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2017",16702.812,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2016",158226.003,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2016",17157.13,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2016",34309.298,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2016",27026.1,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2016",14570.445,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2016",25121.621,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2016",14318.436,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2016",9433.748,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2016",16289.23,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2015",155431.248,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2015",16788.063,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2015",33291.773,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2015",26960.77,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2015",14583.209,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2015",24438.328,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2015",14212.831,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2015",9253.627,
"USA","XA:2174","EMP_2EMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_96","2015",15902.642,
